provider_name,service_plan_name,tier_plan_name,connection_type,unique_plan_id,monthly_price,intro_rate,intro_rate_price,intro_rate_time,contract_req,contract_time,contract_terms_url,early_termination_fee,single_purchase_fee_descr,single_purchase_fees,monthly_provider_fee_descr,monthly_provider_fee,tax,bundle_discounts_url,typical_download_speed,typical_upload_speed,typical_latency,monthly_data_allow,over_usage_data_price,additional_data_increment,data_allowance_policy_url,network_management_policy_url,privacy_policy_url,customer_support_phone,customer_support_web
Breezeline,"UltraFast",500,Fixed,F0005937974dc07b11bee078c,64.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,514,54,18,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"UltraFast",500,Fixed,F00059379743d275547f3fe96,88.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,514,54,18,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"UltraFast",500,Fixed,F000593797450b7eefb6db77a,88.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,514,54,18,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"UltraFast",500,Fixed,F0005937974c69bdd93fe5a3c,88.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,514,54,18,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"UltraFast",500,Fixed,F00059379747cdc5d4653dc54,88.99,no,88.99,0,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,514,54,18,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"UltraFast",500,Fixed,F000593797401ffd776a4f9d4,66.99,no,66.99,0,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,514,54,18,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"SuperFast",250,Fixed,F000593797413c4d83f0f1bf6,88.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,253,22,16,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F000593797482c49115e7f771,44.99,yes,19.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F00059379745f2d5ac9373080,44.99,yes,24.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F000593797434ff75561eebcd,48.99,yes,24.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F0005937974ad47e103628a57,48.99,yes,24.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F000593797449ed4f447e8d42,44.99,yes,24.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F0005937974e97598b36d9639,48.99,yes,19.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F0005937974b9a9894d78b3f7,48.99,yes,19.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F00059379746a3e4e344997f3,48.99,yes,19.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Core",100,Fixed,F00059379747aff4aa31a7497,52.99,no,52.99,0,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,11,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber Core",100,Fixed,F0005937974351aaab76c3dca,48.99,yes,24.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,107,3,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber Core",100,Fixed,F000593797420c5ee8da56fd0,48.99,yes,24.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,107,3,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber Core",100,Fixed,F0005937974ab30ddaea48bca,44.99,yes,24.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,103,107,3,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber GigaFast",1000,Fixed,F000593797488c2768c203ced,108.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,947,946,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber GigaFast",1000,Fixed,F0005937974ba8795aa80227c,108.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,947,946,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber GigaFast",1000,Fixed,F0005937974479696055316fe,74.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,947,946,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber GigaFast",1000,Fixed,F0005937974f50536db2226f9,0.00,no,0.00,0,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,947,946,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber GigaFast",1000,Fixed,F0005937974da514fee2857e7,136.98,no,136.98,0,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,947,946,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber UltraFast",500,Fixed,F00059379744ab47e8eb63037,88.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,513,544,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber UltraFast",500,Fixed,F0005937974ee3c3ec67f243b,88.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,513,544,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber UltraFast",500,Fixed,F0005937974bdf9cceaf68e56,64.99,yes,39.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,513,544,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber UltraFast",500,Fixed,F000593797488be613d291be0,88.99,yes,29.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,513,544,1,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fast",200,Fixed,F00059379741c9ffc01b6f45f,54.99,yes,29.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,208,21,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fast",200,Fixed,F0005937974c08a1be5f2da57,68.99,yes,29.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,208,21,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fast",200,Fixed,F0005937974bf1596fa2a6b2c,68.99,yes,24.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,208,21,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fast",200,Fixed,F000593797446078309bde377,54.99,yes,29.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,208,21,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fast",200,Fixed,F00059379743ca23551d75e08,68.99,yes,29.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,208,21,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fast",200,Fixed,F0005937974defae1cf9ad335,68.99,yes,29.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,208,21,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fast",200,Fixed,F0005937974540c3c4ec5dce7,68.99,yes,29.99,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,208,21,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fast",200,Fixed,F0005937974b7cdfe59b988b0,72.99,no,72.99,0,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,208,21,15,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F0005937974040a5141192ea3,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F000593797445ef337e9c98e3,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F00059379740205f8fec8a775,149.00,yes,170.50,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F00059379741086fd84513272,95.00,yes,27.50,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F0005937974dff15d278cbdbb,0.00,yes,45.00,6,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F00059379741984770864ba61,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F00059379743c1bb58cad6402,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F0005937974dcbc3e8ce76452,174.00,yes,126.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F000593797424816b326a5fef,75.00,yes,40.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F00059379748767e9f106f3c0,75.00,yes,40.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F000593797429a4640fb77c3d,0.00,yes,40.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F0005937974626469000111f2,0.00,yes,40.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"Fiber 1 Gig",1000,Fixed,F00059379745a9a3f85a1c8db,75.00,yes,40.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
