Provider Name,State,Municipality,Product Name,Fcc Unique Plan Id,Monthly Price,Equipment Rental Fees,Equipment Installation Fees,One-time Fees at the Time of Purchase,Early Termination Fee,Provider Fees,Typical Upload Speed,Typical Download Speed,Typical Latency (Multiserver),Charges for Additional Data Usage,Government Taxes,Discounts & Bundles,Data Included with Monthly Price,Network Management,Privacy,Customer Support,FCC Learn More,Monthly Price Terms
GFiber,Utah,City of South Salt Lake,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,City of South Salt Lake,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,City of South Salt Lake,Edge 8 Gig,F002110528369FEECDBD160BB7,$150,$0,$0,$0,$0,$3,8119,8086,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,City of South Salt Lake,Business 1 Gig,F00211052832855F9B8F22F62A,$100,$0,$0,$0,$0,$2,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,City of South Salt Lake,Business 2 Gig,F00211052839DD458FAC22AC9F,$250,$0,$0,$0,$0,$5,1137,2250,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,County of Salt Lake,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,County of Salt Lake,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,County of Salt Lake,Edge 8 Gig,F002110528369FEECDBD160BB7,$150,$0,$0,$0,$0,$3,8119,8086,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,County of Salt Lake,Business 1 Gig,F00211052832855F9B8F22F62A,$100,$0,$0,$0,$0,$2,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,County of Salt Lake,Business 2 Gig,F00211052839DD458FAC22AC9F,$250,$0,$0,$0,$0,$5,1137,2250,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Draper,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Draper,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Draper,Edge 8 Gig,F002110528369FEECDBD160BB7,$150,$0,$0,$0,$0,$3,8119,8086,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Draper,Business 1 Gig,F00211052832855F9B8F22F62A,$100,$0,$0,$0,$0,$2,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Draper,Business 2 Gig,F00211052839DD458FAC22AC9F,$250,$0,$0,$0,$0,$5,1137,2250,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Hyde Park,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Hyde Park,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Hyde Park,Edge 8 Gig,F002110528369FEECDBD160BB7,$150,$0,$0,$0,$0,$3,8119,8086,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Hyde Park,Business 1 Gig,F00211052832855F9B8F22F62A,$100,$0,$0,$0,$0,$2,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Hyde Park,Business 2 Gig,F00211052839DD458FAC22AC9F,$250,$0,$0,$0,$0,$5,1137,2250,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Kearns,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Kearns,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Kearns,Edge 8 Gig,F002110528369FEECDBD160BB7,$150,$0,$0,$0,$0,$3,8119,8086,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Kearns,Business 1 Gig,F00211052832855F9B8F22F62A,$100,$0,$0,$0,$0,$2,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Kearns,Business 2 Gig,F00211052839DD458FAC22AC9F,$250,$0,$0,$0,$0,$5,1137,2250,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Logan,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Logan,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Logan,Edge 8 Gig,F002110528369FEECDBD160BB7,$150,$0,$0,$0,$0,$3,8119,8086,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Logan,Business 1 Gig,F00211052832855F9B8F22F62A,$100,$0,$0,$0,$0,$2,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Logan,Business 2 Gig,F00211052839DD458FAC22AC9F,$250,$0,$0,$0,$0,$5,1137,2250,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Magna,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Magna,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Magna,Edge 8 Gig,F002110528369FEECDBD160BB7,$150,$0,$0,$0,$0,$3,8119,8086,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Magna,Business 1 Gig,F00211052832855F9B8F22F62A,$100,$0,$0,$0,$0,$2,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Magna,Business 2 Gig,F00211052839DD458FAC22AC9F,$250,$0,$0,$0,$0,$5,1137,2250,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Mill Creek,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Mill Creek,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Mill Creek,Edge 8 Gig,F002110528369FEECDBD160BB7,$150,$0,$0,$0,$0,$3,8119,8086,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Mill Creek,Business 1 Gig,F00211052832855F9B8F22F62A,$100,$0,$0,$0,$0,$2,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,Mill Creek,Business 2 Gig,F00211052839DD458FAC22AC9F,$250,$0,$0,$0,$0,$5,1137,2250,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,North Logan,Home 3 Gig,F0021105283EA281D6CBC2900B,$100,$0,$0,$0,$0,$2,3418,3423,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
GFiber,Utah,North Logan,Core 1 Gig,F0021105283A09CCE1FF000B2B,$70,$0,$0,$0,$0,$1.40,1137,1140,13,$0/GB,Varies by location,No confusing discounts or bundles to worry about,Unlimited GB,https://fiber.google.com/legal/network/,https://fiber.google.com/legal/privacy/,https://fiber.google.com/support (866) 777-7550 (Residential) | (855) 418-8326 (Business),Learn more about the terms used on this label by visiting the Federal Communications Commission's Consumer Resource Center https://www.fcc.gov/consumers,The Monthly Price is not an introductory rate. The Monthly Price does not require a contract.
